feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,risk
0.474501341058704,0.531576209500186,0.26292435968164807,0.7673301228802165,0.3915423056927676,0.7340605284002156,0.42118153591101704,0.7154999875614125,0.01754139040389857,0.1629369848658796,0.9119491808766036
0.6977833251613726,0.43799568531869204,0.8087258576461246,0.957962177808486,0.3630151463000735,0.3441862873728109,0.4916204206516629,0.18278585461797003,0.9901645259461712,0.30702793146303275,0.9113666589124607
0.7290472695722967,0.7796768319821892,0.5694750285304578,0.2803070060451961,0.09279413251088475,0.6966303430334068,0.4980536909490445,0.3600123713873339,0.778857468243314,0.11667907264294952,0.4218757271057829
0.7088328026187323,0.534219102550603,0.7903712463263898,0.3511422265700902,0.2799062772260542,0.5967152394203322,0.33066643378381844,0.1509442599133871,0.13673153389233772,0.1223584601824208,0.5733269009251086
0.6472625557869381,0.40217416320149857,0.9330981581500005,0.6410661033187525,0.6012836518482435,0.48528107807255283,0.2629254265166038,0.740040808049872,0.13684829340233007,0.6373131424699678,0.4002565089450232
0.6092663650735969,0.009964684830139015,0.9700590607526056,0.008269136045429115,0.25219671295056134,0.5439280877740833,0.7730031833717287,0.4868864347154792,0.168440800404691,0.3708392617763212,0.24535767978617173
0.4131663251491128,0.23753516730807145,0.05638761122887126,0.6569177705139497,0.22909435009574008,0.7174645751027425,0.5340432301287544,0.49262826275704674,0.3150167059609402,0.5892070442771442,0.12232823177665353
0.9877251763499656,0.9585414266026507,0.5702421487655,0.14108054893590094,0.8487048354152779,0.317102301467027,0.029109993186158922,0.6740674609222191,0.17425695626926585,0.9470997080072888,0.004652275815335005
0.7113305700162683,0.620069333364438,0.7224505106268985,0.14473620182215607,0.6898807499920376,0.19293633781701425,0.9545066759952597,0.15212894951905287,0.157357780295026,0.2636937801420757,0.40513792697529105
0.6408874234489956,0.07248120681923742,0.26058139695864746,0.9810145468405067,0.7838818419003112,0.914129539457771,0.8241528680183359,0.6942833058349566,0.120013427144112,0.4135182997184128,0.14632953736359333
0.6173864301470522,0.5599598411010387,0.052429031726096476,0.20731027875639474,0.2979133787410233,0.03112540099649863,0.7598344030146611,0.07611505715420275,0.8829264215821466,0.11908331604089428,0.12359905774110291
0.708696195693433,0.8509109557983339,0.2792306530442775,0.7212833715931308,0.872036337566418,0.28870495202167323,0.7241771319234632,0.38865796432511945,0.9649747832187865,0.2674527896959067,0.8513409871436071
0.6442974476037553,0.7487782888018054,0.33456166368228013,0.7304978565488552,0.6542094210510137,0.04004856488168396,0.875551050286776,0.8591673282473541,0.1527387702128964,0.09695660382121396,0.006987055710236056
0.08384710617849767,0.6192105993622858,0.834317979061655,0.12600081501153337,0.009807983253931507,0.5494749481915944,0.028861110126625733,0.8559614135414167,0.359242358206466,0.41043088447521137,0.5229876278219258
0.7764525256499317,0.7808924901468901,0.9157400943940159,0.07128533067846976,0.5361798140226264,0.24628689802909132,0.6840960700325308,0.7445239237682728,0.7210619174942995,0.7949827006590828,0.6134148853276484
0.6705867244069493,0.6849716991773651,0.17726853215321103,0.04031343146191346,0.9308934649596026,0.5549801823695194,0.43686097862093853,0.797149135366069,0.21602717437988228,0.8566941392199982,0.9524849657412117
0.8363415601074927,0.5151979215086531,0.7542109996070255,0.462226702725429,0.3004333239511118,0.5949436229245677,0.8712213187719546,0.6959468129706364,0.9070461421816657,0.39128893086182825,0.6069821180045987
0.022472978775925467,0.6121827916436338,0.9119222329380943,0.9854503904436207,0.004716617815233359,0.7760177318656519,0.025088611074627565,0.612680453325216,0.7096452970596497,0.6692842208220263,0.12491536179534801
0.9610173328129823,0.5392939367355337,0.5857542891042785,0.686549142342743,0.5442250176754552,0.056078521051236674,0.9282083672284334,0.7878127241628784,0.7905915155167569,0.38686822076078753,0.577022435201354
0.20153385086374154,0.12129994979250358,0.6224980299524652,0.8636906157416923,0.7787536165130441,0.9069838083353656,0.7567764300389653,0.86339154506299,0.6345062158646988,0.18990690129855647,0.1655312537527417
0.5651789426203174,0.564767288696813,0.14951020295275685,0.5500438947437899,0.6388045018543965,0.7503465144912547,0.676464123080364,0.5240978047064948,0.9661071170756448,0.6291971542583467,0.7645956273341415
0.8141289058295967,0.005457124064300767,0.6130241958108749,0.22897870676108967,0.712329556944398,0.14313050665274885,0.10187918570116372,0.30909325055976866,0.48826120089222147,0.8134812527030746,0.8906883494156608
0.2768564907111445,0.5021836691350553,0.0711336885328504,0.45351182443100935,0.22542230863543455,0.1612135489727632,0.8727744632085824,0.9354163944139648,0.8056764888304645,0.23286496704890836,0.4830842141374265
0.10544190490187799,0.5412495845373861,0.9537063334022171,0.2887494978010069,0.9694033743273759,0.44742856587278346,0.5127219059355704,0.05023577062330575,0.12115347711760716,0.787778666489682,0.7199730062173304
0.611674116500897,0.880056480995532,0.5742084013846306,0.8104194653003599,0.1331054363707711,0.5804107247708431,0.14550066673419382,0.31485566127054754,0.729873021633736,0.9542680729937584,0.20465970806156764
0.8145629515044333,0.5826849575332906,0.4347478593942484,0.20915435460388743,0.4359516318611618,0.29836894612089027,0.3016638134769809,0.14897728664363075,0.6813564628001205,0.9461387214781506,0.8884594870698362
0.8654307566757368,0.8550993936612099,0.3543553035048942,0.0689062937791971,0.9435752836306387,0.659168396421495,0.4063740959045977,0.06625980498524653,0.5975644430878112,0.2987960946064009,0.788602626672723
0.9159511322919075,0.843839814467595,0.8353498387194815,0.48314476339958046,0.25853058262161877,0.6792182534740041,0.11119490813990895,0.7099993843764968,0.9555872673731493,0.6642763161547017,0.3135089321090665
0.998531362678025,0.14156078971960173,0.49156846604620463,0.05123145597095824,0.47366271593987086,0.007535713727682469,0.43836092528500814,0.8578480661582866,0.35035288451084423,0.6041062622515497,0.3600793938486728
0.14765862335139823,0.7524405313750558,0.3901123529083592,0.2728431100430806,0.2546259000989415,0.024808700037579845,0.6246167491949434,0.6270739078681951,0.4515538076642591,0.877841930542409,0.8135055015538728
0.3660084051006961,0.3068762090173959,0.6197666960026111,0.7798390605032554,0.5127475651979851,0.2072951165919148,0.6743828459907548,0.02326563282755345,0.12913272547218346,0.6668942936597687,0.5596193388693689
0.7457062189190108,0.8983309919009803,0.8746987481629614,0.16526564288412338,0.03204425495782082,0.9829344382955535,0.10563664237306725,0.3428470014761349,0.5743744213021449,0.6690711752072163,0.8829100862240249
0.9857073441162718,0.16983811126732662,0.18141174206994815,0.35388940681319647,0.45521237756180233,0.8252879149424824,0.6289524651256895,0.29149201414182857,0.9857455132000319,0.1111556543796901,0.25473635626729707
0.14656715501484507,0.993833977903141,0.7422364036817083,0.9689914970284397,0.8779357335637247,0.41945347205335737,0.9114254251469364,0.6516739680581864,0.1675485874070547,0.3093345499937391,0.9910994201435854
0.28358211054428517,0.8553786608325545,0.8226093001057557,0.43018233429189734,0.17222358520859427,0.6744744153563426,0.04970837943649309,0.15710895647072098,0.9503074794411562,0.8176025262674966,0.6665762118685015
0.8526368486005979,0.4157774428486637,0.4560763693997846,0.5194842370972007,0.016981883189529312,0.8386359740805668,0.056332117767001755,0.09093610845489453,0.5935136774596063,0.5762014141760992,0.6200710965689968
0.3115997522440156,0.11826537231790257,0.7263480991664856,0.1317125027783047,0.3106030345584708,0.1222117183664504,0.5546804180795243,0.9798649394296521,0.3902142543805166,0.37478037470357906,0.01617438074971911
0.07303368975171531,0.9083729897210819,0.07863134829329621,0.5463974992037918,0.5671261433566849,0.3910815474045696,0.2738902265918277,0.45737558597959616,0.6470258099183477,0.3668751382075186,0.22403203219012402
0.1946657116881345,0.4849092119831234,0.4811588692004485,0.651621575582532,0.08099970168837278,0.2024873433260248,0.522005129415501,0.3192108614151896,0.6254471842518453,0.49373096295105534,0.5968695316274633
0.077675459106466,0.5819429989999393,0.4277263304870258,0.27167908176019095,0.6361137006241601,0.830692966763804,0.6357856220248604,0.3245326804350752,0.9977050571904373,0.8840865856496802,0.5970209174260734
0.7177552004478832,0.8143398493848288,0.24829209195594515,0.3079557765849191,0.7557695867975096,0.12399470346413588,0.223548820571977,0.5158000350313307,0.0017198837273566525,0.3596290625740005,0.17485180702012537
0.9631072584610608,0.6895380027509486,0.3295412416744712,0.9945052412857557,0.05495247167177242,0.769747386460486,0.7193018625965596,0.4477082833725661,0.8483873140763777,0.622568476978548,0.7223352306158064
0.6693399338299371,0.8717330253127158,0.31368206405251087,0.8452640110794445,0.33829830171130104,0.5030929354218889,0.11002252178363414,0.2724146994541893,0.8170115335137536,0.34773712804488377,0.7759435941351445
0.9136974280811407,0.846762733302141,0.8214572365226448,0.9072456310327427,0.1462761985611083,0.5794922084866151,0.25276348606911325,0.19943995832852224,0.16356623954585714,0.3049873985217444,0.5687395420948185
0.24439409805334766,0.8499731480681209,0.7584059719459251,0.38757225870326806,0.38523144766315887,0.13982568951798746,0.6683162726676226,0.8122270011912002,0.9988325201343454,0.17080095413291796,0.9001954377982742
0.7174515857526815,0.15016260747414634,0.30273477167388874,0.9467697192480826,0.9075153135627461,0.511584034658399,0.12496990615247516,0.09796202643239216,0.7081267492879757,0.3474265402610107,0.9792631784169449
0.24060477099741395,0.18908029977677343,0.721820287199447,0.6768025002977568,0.7280644076331031,0.2843605431957633,0.6441100286150476,0.5456615578870597,0.01582598873590091,0.4675242468313999,0.15230369527468446
0.46508907585389303,0.34499372687759433,0.6196687411120673,0.6893788231544784,0.8996182549038314,0.9576201553115584,0.9264366136007793,0.7145795485811482,0.17307022591623145,0.7915903970072197,0.4949952135629896
0.4165026176654004,0.0967740550859969,0.749123922874966,0.7379037920764892,0.6675590036903611,0.9285610191066912,0.8748937524314003,0.8388721603804846,0.4252630200467782,0.6177461464142756,0.40439467546088836
0.9182186076717042,0.5683943639006994,0.5338388467765409,0.013820964120287105,0.4088706729845375,0.7865585275504213,0.5824330289606975,0.9011417664726663,0.7573768532270255,0.09724723352958087,0.24091523982805907
0.4501739532020599,0.2968520219867463,0.7714635789167241,0.9581309948487587,0.4053579845426406,0.947726052556076,0.304551327720911,0.4970052333842938,0.07623896339831182,0.13242385671900603,0.3408850991881788
0.16111646303758653,0.38259232194454307,0.7708530233280618,0.8963487682590133,0.7393286676658729,0.8591881364372269,0.45591350898632554,0.3288572131276609,0.5478104941714697,0.8090685079098185,0.38718655491141474
0.9790070879358316,0.8627609994708403,0.30225857379328724,0.4797279475401449,0.16574210488993502,0.7827345939856755,0.3470671823106769,0.0829491154416212,0.0826392586930157,0.1678391081586913,0.8363513813324194
0.6291165503158178,0.8037506059404416,0.42678677051143743,0.05880007617511873,0.12633354310349465,0.9858186894512303,0.9065797962736376,0.3167840750536244,0.3520068563631692,0.8313754415625235,0.8141448527695933
0.5565222902639371,0.2951050688705298,0.5906719974054973,0.8579662599004254,0.4863156532306576,0.6503297511339547,0.42921851589709525,0.4424392583096357,0.15651063713448832,0.9684586874920382,0.5814145693808036
0.24820596965223185,0.9885567666097484,0.4737730081704512,0.35557288487674,0.1272094843240431,0.18593924558074948,0.02786190194974314,0.6177021869848848,0.9885328446526109,0.5971877964149959,0.06096311084747785
0.6086286386771116,0.4667720163706067,0.5544995830328316,0.1790891358836444,0.8581583939079594,0.5607854104481803,0.9484389922909149,0.7889030040586823,0.6713401521676464,0.6625905089492548,0.03203543756413052
0.43282923617752067,0.9588283312497932,0.2804870512025298,0.43424844800022566,0.9457701647604014,0.40858221049844057,0.9748543270589035,0.904491091187555,0.9110111490562998,0.5468775404888898,0.5836622560742983
0.46031614944438526,0.724758922408887,0.18057977919455803,0.16789295929056192,0.08470714473470808,0.6466394789715058,0.5538707035314648,0.7282116270725082,0.69130164261455,0.8178190258238485,0.07776353919967915
0.9038270492270686,0.13325448669794693,0.7173733812397949,0.6324948089836967,0.5823963749455562,0.05557935411336845,0.799447753876877,0.34822571344730413,0.5543968803371636,0.4562344121183354,0.0387629646147446
0.4669100345773912,0.04648090762024659,0.5966051764566788,0.6864005236682001,0.5384288348773699,0.3531761389507926,0.1728006016069944,0.17485616264384818,0.25686224598375273,0.9734416128865587,0.8497517478157056
0.4963771063123822,0.9470999124688229,0.15924643142480432,0.5538666609065188,0.74983516464132,0.6223728071448185,0.8524104188646026,0.11157962031548063,0.9811518483321585,0.04388508268302971,0.5611794349127038
0.5501204054380874,0.4559167500856214,0.1471759018952129,0.2308756268912533,0.60472994492508,0.48708812103256316,0.9242744672521459,0.17555188821210843,0.9104832567642253,0.4925998134210521,0.6619145647956133
0.21277702737793236,0.4582146402255536,0.023120025401959676,0.8152709482916365,0.025079011589282274,0.18342483827998923,0.5471653139760967,0.19011028940939223,0.6563152550887636,0.07384099219854656,0.9836163982708259
0.3556323907484701,0.5981031791586248,0.8977342270104254,0.2481991983545746,0.7606401744975573,0.21281751554117667,0.38340047837266855,0.40949063392037444,0.7144701363255597,0.462372371873512,0.5973313766874689
0.8901316141250414,0.06181146827543471,0.3657148919090205,0.9198138275189978,0.7116410483365907,0.052755310503094344,0.4130966101795023,0.23452958203523733,0.5961455513052639,0.05634537890463731,0.6469388607368504
0.09905762795288042,0.13343749559271834,0.2647449146499128,0.8192641221624157,0.001822833547756031,0.6815648519230002,0.14375750628241646,0.9981195634369532,0.8688258612645954,0.8549204706401627,0.8662288256216268
0.02652205634081406,0.11003235038746606,0.6268716007094901,0.5375811482700239,0.2338167640680936,0.935369821243753,0.829844493885788,0.7771365438999325,0.7624541956121574,0.9673651656777074,0.35323476002124643
0.3254997504482686,0.5438655486375152,0.99623802554457,0.5221418201909936,0.7176914918019914,0.7888748006011542,0.1246448612151434,0.21212308786601797,0.8797569928726499,0.41793927981500756,0.4564006440498911
0.0971693722720931,0.429998485901011,0.19576402962442563,0.04906539395243226,0.6153573214026271,0.4762913041898563,0.2169192413783464,0.8367700700893236,0.41511548038167845,0.11839952276780497,0.6180673503599866
0.7436125895835025,0.34568274362751017,0.524704803177368,0.6767039854192904,0.9835313377127554,0.8019411004254351,0.8646586803289419,0.3245093022657285,0.6125001753093048,0.4299392577692832,0.3908935193146036
0.07981848946884007,0.6649276967362846,0.5382634190423614,0.8165931033445191,0.27219044939510695,0.35903034081701624,0.8373307051440889,0.7765313883701697,0.8373797866717646,0.14262019022570405,0.401348843057037
0.49407810119612405,0.024116759655447018,0.6375559007052701,0.35770510937270306,0.3193763995613532,0.7364153265831067,0.6966855765297655,0.9210435427583329,0.21269291441000504,0.04923222361844315,0.14752986237033494
0.1896346068761936,0.4038308228605745,0.2726481094957539,0.44918024791726563,0.301678609874351,0.29956794844470913,0.5662583788166784,0.4379160108280079,0.6392861963404377,0.7034406715869305,0.3430002480992098
0.33440214430697524,0.9248463541943321,0.4824422433205964,0.0007262330559286712,0.016139697349788484,0.5505698289616979,0.7095642187192185,0.7312380650718002,0.6291931071062216,0.02396602686795124,0.6228674391754825
0.3597434077678492,0.33745816425394715,0.3237508317636626,0.8110353977822694,0.25987421077408723,0.5027752493119176,0.31983631481616903,0.0055859974602180396,0.853200415893463,0.1441835244572034,0.795734494473777
0.8124443026952304,0.9746109038836444,0.5132862688030594,0.9496736755709974,0.7921410539970348,0.775993538323695,0.5426889201438846,0.2840343425315608,0.00557245726011768,0.4526085504057753,0.571887111447629
0.169417911778169,0.388858916334067,0.259407290102578,0.6011294945789408,0.19725024078389986,0.9308821549911999,0.7130941693328511,0.45773310403630374,0.01765778104700344,0.9390940141622903,0.6698792919566773
0.4843369780041227,0.6367789455752587,0.15432256585858983,0.8937805330350101,0.2513263779156928,0.21253384720165758,0.4834886126574308,0.8716315459991778,0.8101271622397351,0.753807454043627,0.9255549257842127
0.01579293344821442,0.1039029388980196,0.19459391362981782,0.6880835837109713,0.5754405872129787,0.9940871504528812,0.9364872477157348,0.8226943652991464,0.7980752669538743,0.815817535600917,0.9162854502139719
0.2785219237634382,0.9583858414062516,0.7532174246645842,0.07563113759729378,0.5727893380597613,0.4232390331518785,0.6447888474081018,0.47558959441691595,0.9977215113339071,0.5980628358152197,0.8259067048279846
0.3770993376027175,0.21173301765690056,0.7352082712562396,0.7237818677930868,0.933644125986429,7.748879813429532e-05,0.8100397349120559,0.48405021781436985,0.2409660744919616,0.6234644765521686,0.5457643292602911
0.774128637656714,0.6200696177962801,0.6863011794577364,0.20577412144160556,0.7194279620183157,0.61044795398694,0.07952545433982405,0.21913503192475325,0.8387771923054518,0.35782214521670874,0.42575293752665655
0.17087409846468204,0.5305266294751965,0.7414190130376804,0.12216895966897878,0.8204271469127127,0.6962413170394028,0.9541337045369973,0.8856772192910135,0.7773597104993024,0.539645595812486,0.04493630406644322
0.9054750192106056,0.7834413027091497,0.9171310077063941,0.36342151775152,0.8803363440348315,0.40760143758060163,0.5344468651740824,0.2452253511082626,0.7198607279826824,0.49920468313063504,0.7379621205148018
0.7661233794536657,0.27876863126810025,0.42767601241042663,0.5696309922448703,0.6603141333795345,0.9131168861090869,0.758594710569482,0.07888659951265653,0.8120338010149215,0.5486577249952953,0.5509313086147606
0.008537642296798764,0.2904473478944847,0.4147049303272081,0.18235599410539782,0.44277253790555005,0.3705063687814695,0.1449503836102396,0.6636404791011628,0.8580436622669037,0.24514131146536056,0.05786432982281042
0.6002331178490139,0.097845329024003,0.854889428037913,0.8142206881162628,0.9126840788261383,0.7084889052061601,0.28896700005772213,0.3526004834617602,0.9694502370782645,0.6136844107547944,0.8044162308062406
0.6000149732880249,0.12062793208774136,0.5232007415991705,0.21570967283408726,0.5231483434192913,0.007418833914085821,0.6547495219866066,0.013702200642799145,0.3801321456011931,0.5021288298253548,0.009489599286617856
0.034465342193499504,0.69569945416723,0.8447680122317096,0.70333587233222,0.03799821206913179,0.7500458896734723,0.18350767703727344,0.8676753080610429,0.747594713949429,0.8628863381424207,0.6334847478003462
0.11826522746909662,0.921736452553176,0.5496771425335355,0.6836453650489845,0.40025335298465725,0.2703032248547981,0.4438383623731894,0.4872177601462424,0.8407188332236092,0.1452171964539306,0.4053478596854929
0.9479183244193963,0.6016706447648292,0.965925054253797,0.722686095549134,0.41576123539916887,0.8849833401820345,0.048221532615134954,0.05398566124441806,0.95162737842752,0.3918472721060723,0.6367250955657767
0.24044317416483574,0.06224247911006875,0.47948746770237904,0.26291086033758404,0.6269928462741483,0.9413098486233213,0.7672676997137367,0.9945770196574585,0.35415275334547935,0.8688816754111454,0.974112939558878
0.9008325758871392,0.17191818921719626,0.7147657171330887,0.9321380362672047,0.9658678275107802,0.6541732203458503,0.603679891552179,0.919034451219695,0.6373465361934978,0.8451734017337957,0.8972199161083485
0.38218649784785164,0.45183378896506043,0.3904964347776865,0.16170234063413214,0.180898044827978,0.26131794808912556,0.17391873295999682,0.9611630594254676,0.7319561022979212,0.41078677769552074,0.6068215557163468
0.5335368406553229,0.7617017736558396,0.10406575850931543,0.8367746946458344,0.3219582363505231,0.04185009357833103,0.5731714584183543,0.18632786358329867,0.35610797664075655,0.49205833233412044,0.45498996722190377
0.8834657252139433,0.47726086764851916,0.20588662335174668,0.13650973738003314,0.4724494013429654,0.9127564510875751,0.6953637789802205,0.6202941917572795,0.31783678054334474,0.5414572935404705,0.7619030527688546
0.1188045295254031,0.43348184435364423,0.832409364622109,0.7394034810057214,0.47782230040796037,0.8898983544632376,0.9916975599615547,0.3582766400412357,0.045800412673195345,0.04347338390865829,0.2879711368649567
0.11947241414044596,0.43084585504973993,0.27471241383665723,0.28031327662938665,0.4817243203301109,0.674982815534293,0.7279369504569002,0.6272687935576615,0.3149456365528228,0.07409418908992726,0.6423381997523752
0.8371437167771942,0.753764487351566,0.5181711481525513,0.5824823335350193,0.7585439501125159,0.28454536280910714,0.4636643473003953,0.7229346779311235,0.30457175985281926,0.7892829941805674,0.45779326358709505
0.9076247385577966,0.3220076593498302,0.43655268285667226,0.1436996561116506,0.22582239196633802,0.5117367444632138,0.5370330552318892,0.7978090561047786,0.36103169998536244,0.4016587280617945,0.18207965093375678
0.016704507721289397,0.07115944859848056,0.9978665787301011,0.9712099532164763,0.11881464718799872,0.25800755673882037,0.2097987173859316,0.46755196925036946,0.16463767480031044,0.9670062405236749,0.2833945830531005
0.8590448910538652,0.029879462698149117,0.4647768189992163,0.6034745206297341,0.7647250453464246,0.6299881336703564,0.0056346127452192585,0.04494356094468688,0.7205427781844559,0.30096693552568576,0.31277245296023226
0.7620097025366095,0.6896682997052368,0.1265208208479638,0.6086688654082062,0.5362351632906116,0.24181724349675915,0.5091935620374531,0.37647297331326746,0.446307603194681,0.6084728856987486,0.22242040992680967
0.659143577648242,0.6979178859313048,0.178988379721564,0.3135281970737033,0.7206125431792483,0.7021662626977554,0.41388512720484105,0.8069228026412439,0.3054855043066883,0.3429549186395344,0.6627386267245045
0.5822249594718204,0.20587083616731072,0.03811218651414594,0.9535707645503747,0.6370072455811543,0.4175361217867414,0.664591493067824,0.7004859192873392,0.26796894465666954,0.43467139431035473,0.649515200893897
0.08772193590568922,0.213527646560139,0.11215491184209414,0.07165999090481268,0.8162779686235074,0.3511925883280175,0.3598960298995295,0.056072563723050695,0.7586355393813823,0.7532310567075334,0.7674584551040016
0.16226143037809104,0.07674696278647752,0.1402018019421789,0.35089559718550245,0.30784591961618046,0.6066747378815373,0.3045447834224432,0.11376886813260123,0.3483808297556016,0.058981885490385966,0.5600305213345664
0.3498381866401947,0.08443043079111501,0.9028595356513707,0.7727141776068468,0.4416785055052358,0.41645054898573175,0.17399380846200885,0.05679802406856227,0.6042954601473761,0.777356387224429,0.25525576952165796
0.7737982918002434,0.7388199910608008,0.1601371785199286,0.12510015529512974,0.6492998736962488,0.17117312715269128,0.6172569391483088,0.3519625759412869,0.5223519898413572,0.5535415702415695,0.07534257074350281
0.7198008830113605,0.8031416368928418,0.569017967279661,0.7978797105465695,0.8339388238619256,0.8848840809789759,0.06400892552866955,0.8585572625784416,0.3980589337783439,0.5251046768918152,0.7594180902165866
0.05215633199580405,0.5774291201624525,0.4091529935789914,0.9774085491289464,0.04905465174009416,0.7943110305464314,0.9835455309839671,0.12454375489258318,0.250297929770525,0.5002493766689705,0.2554016459293723
0.9776420592241526,0.9564741092931964,0.8503048902938518,0.7956003692388812,0.6895197401571037,0.6120486932363062,0.6425386804069689,0.9227528687353143,0.13068533451109987,0.587451634981184,0.40855231994141983
0.7797990556649802,0.490837795659825,0.7441848001151162,0.5911176235771158,0.5790529864897677,0.8966829785710612,0.4711920405076635,0.04923952188624592,0.21175466662487763,0.1650817303475125,0.8340179831304889
0.5114293310239124,0.6744644244795627,0.1995628621942025,0.7387244428697691,0.12403457972033338,0.484948632990177,0.22646657970268835,0.5747621897320574,0.8924746705064889,0.7214668516506647,0.855651945791027
0.27610513088310895,0.7183591034344089,0.15958284611902362,0.3045031796782971,0.6367907951240669,0.9259253550503871,0.6397340933319557,0.0792491415152996,0.6243467123394943,0.4582980396928702,0.5794681194513264
0.4625367422684892,0.9059088001426422,0.16964896187948697,0.532936243046813,0.5680699679284161,0.5016459510773967,0.41565007533491494,0.34546125274982564,0.9460154255816786,0.34619992297469115,0.03268992339068544
0.7121632064773471,0.47007125510970116,0.48076786703017116,0.13336641429892404,0.23626145117769437,0.331281926534135,0.47429401976821195,0.01795090572658231,0.32248941575208123,0.9666613849401701,0.13328780845510502
0.4704602340269406,0.16111385313515358,0.18499891982458994,0.9115698032905756,0.22614836400890148,0.6473955781528212,0.8333123648730572,0.9711422887265263,0.24337946204318295,0.728166707908052,0.9525654196459773
0.1778869335867469,0.12435872911852686,0.40183360325842976,0.4282802274777944,0.9061885182513848,0.9492677606739077,0.7673344224627388,0.5564813175661217,0.9924488796191693,0.035802807485038946,0.4059324732496812
0.7677734952534282,0.35900036479186836,0.057356332104179564,0.5829137349521035,0.0500796365743329,0.32287079618940595,0.7307108013204975,0.12979511997094773,0.815789454883113,0.1261204356738177,0.8177358770859373
0.6420825160361088,0.010131197531360492,0.9128204647151779,0.5984190802520123,0.3903829541283518,0.40044774674286576,0.2802454300325614,0.24104091340336142,0.16047782445149916,0.8287976868731645,0.30276466344856323
0.016046204609981407,0.07302752137439195,0.1622645010244017,0.3003159314730627,0.5942920417161476,0.04651517456569332,0.6053926961840026,0.06182347409705302,0.2813768639446925,0.059622680126016236,0.5580006978218242
0.8321400919557376,0.17669560161442033,0.6921011590344299,0.2720263258496246,0.19320573348915127,0.31639615916793196,0.29020360893795427,0.2811563662993243,0.18877043402521387,0.7583770390563964,0.6139733645463024
0.21548315231545412,0.32584327840485117,0.5392095216850813,0.1025077634635626,0.494294940861441,0.6343694032365239,0.404314557553326,0.4202330386073819,0.825167099896699,0.10017272710586234,0.7006530722187352
0.7037914626731642,0.22539374597962736,0.2418983253646647,0.07584563998054683,0.7528289128914949,0.4996701753735382,0.4037221724268566,0.5847408779115363,0.836098256250512,0.4294556831152335,0.9188974266974193
